Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,White,33.0,"Los Angeles, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Los Angeles County Health Survey, 2011","Last analyzable database from 2011 interview cycle. Los Angeles City defined first by 999 census tracts and then, for those with missing census tracts, by 182 zip codes.","Using Physical Activity Guidelines Advisory Committee Report, 2008. Wash DC: U.S. DHHS. http://www.health.gov/paguidelines/pdf/paguide             Asian does NOT include Pacific Islander",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Female,All,25.0,"Los Angeles, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Los Angeles County Health Survey, 2011","Last analyzable database from 2011 interview cycle. Los Angeles City defined first by 999 census tracts and then, for those with missing census tracts, by 182 zip codes.","Using Physical Activity Guidelines Advisory Committee Report, 2008. Wash DC: U.S. DHHS. http://www.health.gov/paguidelines/pdf/paguide             Asian does NOT include Pacific Islander",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Male,All,33.0,"Los Angeles, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Los Angeles County Health Survey, 2011","Last analyzable database from 2011 interview cycle. Los Angeles City defined first by 999 census tracts and then, for those with missing census tracts, by 182 zip codes.","Using Physical Activity Guidelines Advisory Committee Report, 2008. Wash DC: U.S. DHHS. http://www.health.gov/paguidelines/pdf/paguide             Asian does NOT include Pacific Islander",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,All,57.7,"Minneapolis, MN","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS SMART County Prevalence Data,"Meet aerobic recommendations; Respondents that reported doing 150+ minutes (or vigorous equivalent) of physical activity; Variable: _PAINDEX; Variable was added in 2011 and is collected every other year; However, BRFSS SMART County data for 2013 and 2014 is not yet available",County data was used as a proxy (Hennepin County),,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,All,32.0,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,Asian/PI,25.8,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,Hispanic,44.2,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,White,34.4,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Female,All,39.0,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Male,All,24.6,"Oakland (Alameda County), CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","CHIS- 2005, 2009","Adults 18+ years, Moderate physical activity at least 5 days/wk and 30 min/day",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,All,44.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,41.0,48.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,Black,46.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,40.0,52.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,Hispanic,41.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,29.0,55.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,White,44.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,39.0,49.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Female,All,40.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,35.0,44.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Male,All,50.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,44.0,55.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,All,52.6,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,Hispanic,41.4,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2011,Both,White,57.2,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
