Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,772.5,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,751.5,793.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,485.1,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,292.0,757.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,718.4,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,697.6,739.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,847.9,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,788.1,907.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,346.0,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,272.6,433.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,751.0,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,736.9,765.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,755.0,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,424.6,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,978.3,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,761.1,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,471.2,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,727.8,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,617.1,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,934.4,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,1110.5,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,1084.3,1136.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,716.4,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,699.5,733.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,864.4,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,844.2,884.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,614.5,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,565.0,664.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,1028.3,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,1003.2,1053.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,477.6,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,420.8,534.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,883.6,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,868.9,898.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,551.4,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,520.5,582.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,616.4,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,571.0,661.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,284.8,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,"Using 2010 mid-year population estimates; 'Other' includes all other races including American Indian/Alaskan Native, multirace, and other races)",,,,189.2,411.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,500.5,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,422.7,578.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,996.1,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,939.1,1053.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,444.0,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,400.3,487.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,673.5,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2010 mid-year population estimates,,,,647.4,699.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,429.7,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,760.2,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,711.9,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,923.6,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,659.6,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,770.3,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
