Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Social and Economic Factors,Percent Unemployed,2012,Female,All,9.2,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 48113 was used to isolate data for Dallas county, TX.",8.5,9.9,,
Social and Economic Factors,Percent Unemployed,2012,Male,All,6.9,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 48113 was used to isolate data for Dallas county, TX.",6.4,7.4,,
Social and Economic Factors,Percent Unemployed,2012,Both,Multiracial,9.7,"Boston, MA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2507000 was used to isolate data for Boston, MA.",6.2,13.2,,
Social and Economic Factors,Percent Unemployed,2012,Both,White,6.0,"Boston, MA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2507000 was used to isolate data for Boston, MA.",5.1,6.9,,
Social and Economic Factors,Percent Unemployed,2012,Female,All,7.8,"Boston, MA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2507000 was used to isolate data for Boston, MA.",6.8,8.8,,
Social and Economic Factors,Percent Unemployed,2012,Male,All,9.9,"Boston, MA","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2507000 was used to isolate data for Boston, MA.",8.7,11.1,,
Social and Economic Factors,Percent Unemployed,2012,Both,All,10.6,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",10.4,10.8,,
Social and Economic Factors,Percent Unemployed,2012,Male,All,7.3,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2743000 was used to isolate data for Minneapolis, MN.",6.1,8.5,,
Social and Economic Factors,Percent Unemployed,2012,Female,All,8.5,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2743000 was used to isolate data for Minneapolis, MN.",7.1,9.9,,
Social and Economic Factors,Percent Unemployed,2012,Both,White,5.6,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2743000 was used to isolate data for Minneapolis, MN.",4.6,6.6,,
Social and Economic Factors,Percent Unemployed,2012,Both,Hispanic,9.7,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2743000 was used to isolate data for Minneapolis, MN.",6.6,12.8,,
Social and Economic Factors,Percent Unemployed,2012,Both,Black,22.6,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2743000 was used to isolate data for Minneapolis, MN.",18.5,26.7,,
Social and Economic Factors,Percent Unemployed,2012,Both,Asian/PI,9.8,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 2743000 was used to isolate data for Minneapolis, MN.",6.2,13.4,,
Social and Economic Factors,Percent Unemployed,2012,Both,All,8.7,"Minneapolis, MN","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2743000 was used to isolate data for Minneapolis, MN.",7.7,9.7,,
Social and Economic Factors,Percent Unemployed,2012,Male,All,11.0,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",10.2,11.8,,
Social and Economic Factors,Percent Unemployed,2012,Both,All,11.9,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",11.3,12.5,,
Social and Economic Factors,Percent Unemployed,2012,Both,Asian/PI,9.8,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",4.5,15.1,,
Social and Economic Factors,Percent Unemployed,2012,Both,Black,21.5,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",19.8,23.2,,
Social and Economic Factors,Percent Unemployed,2012,Both,Hispanic,10.3,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",9.6,11.0,,
Social and Economic Factors,Percent Unemployed,2012,Both,Multiracial,12.8,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",8.7,16.9,,
Social and Economic Factors,Percent Unemployed,2012,Both,White,8.4,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",6.8,10.0,,
Social and Economic Factors,Percent Unemployed,2012,Female,All,11.7,"Miami (Miami-Dade County), FL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 12086 was used to isolate data for Miami (Miami-Dade County), FL.",10.8,12.6,,
Social and Economic Factors,Percent Unemployed,2012,Both,White,6.7,"Baltimore, MD","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 2404000 was used to isolate data for Baltimore, MD.",5.5,7.9,,
Social and Economic Factors,Percent Unemployed,2012,Female,All,14.0,"Baltimore, MD","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2404000 was used to isolate data for Baltimore, MD.",12.5,15.5,,
Social and Economic Factors,Percent Unemployed,2012,Male,All,16.0,"Baltimore, MD","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 2404000 was used to isolate data for Baltimore, MD.",14.4,17.6,,
